issn_scielo	year	scopus_id	citescore	sjr	sjr_best_quartile	cites_by_doc_2years	h_index	snip	ipp
0188-4999	2009	25279		0.161	Q3	0.25	13	0.439944375953391	0.3125
0188-4999	2010	25279		0.137	Q3	0.21	13	0.290347209000481	0.2
0188-4999	2011	25279	0.38	0.17	Q3	0.49	13	0.337316592289061	0.378787878787879
0188-4999	2012	25279	0.3	0.171	Q3	0.24	13	0.405733321319146	0.333333333333333
0188-4999	2013	25279	0.38	0.16	Q3	0.3	13	0.586113504836516	0.407407407407407
0188-4999	2014	25279	0.26	0.176	Q3	0.33	13	0.352931912523693	0.333333333333333
0188-4999	2015	25279	0.36	0.161	Q3	0.41	13	0.286904307287018	0.346666666666667
0188-4999	2016	25279	0.34	0.177	Q3	0.28	13	0.312903565450512	0.338028169014085
1665-2436	2010	19700173306		0.23	Q3	0.69	5	0.193156588742327	0.153846153846154
1665-2436	2011	19700173306	0.2	0.276	Q3	0.32	5	0.04	0.04
1665-2436	2012	19700173306	0.53	0.434	Q2	0.46	5	0.937441502205434	0.378378378378378
1665-2436	2013	19700173306	0.2	0.172	Q4	0.32	5	0.721638445886566	0.216216216216216
1665-2436	2014	19700173306	0.43	0.298	Q3	0.64	5	1.41727833571772	0.486486486486487
1665-2436	2015	19700173306	0.15	0.139	Q4	0.09	5	0.350130920648959	0.11864406779661
1665-2436	2016	19700173306	0.12	0.134	Q4	0.07	5	0.419343136446131	0.137931034482759
0370-5943	2013	21100223518		0.102	Q4	0.06	3	0.00391813182510857	0.0555555555555556
0370-5943	2014	21100223518		0.132	Q4	0.22	3	0.0559793643752199	0.21875
0370-5943	2015	21100223518		0.164	Q4	0.36	3	0.200762270711725	0.4375
0370-5943	2016	21100223518		0.126	Q4	0	3	0.929942038864316	0.357142857142857
0185-4534	2011	19700188207	0.07	0.111	Q4	0.07	6	0	0
0185-4534	2012	19700188207	0.05	0.14	Q4	0.1	6	0.142209353146853	0.0384615384615385
0185-4534	2013	19700188207	0.18	0.226	Q4	0.35	6	0.481471831815442	0.253968253968254
0185-4534	2014	19700188207	0.25	0.199	Q4	0.13	6	0.486587440746841	0.262295081967213
0185-4534	2015	19700188207	0.14	0.152	Q4	0.04	6	0.290090155243894	0.142857142857143
0185-4534	2016	19700188207	0.34	0.338	Q3	0.51	6	0.142065483379587	0.271428571428571
0185-1101	1999	27797		0.515	Q2	0.22	23	0.194703135675793	0.431372549019608
0185-1101	2000	27797		0.411	Q3	0.65	23	0.264996749512286	0.431372549019608
0185-1101	2001	27797		0.646	Q2	0.91	23	0.509409293336318	0.775510204081633
0185-1101	2002	27797		0.686	Q2	1.39	23	1.25376140179371	1.21428571428571
0185-1101	2003	27797		0.58	Q2	0.71	23	0.810470602456488	0.925373134328358
0185-1101	2004	27797		0.579	Q3	0.44	23	0.428308279621519	0.584415584415584
0185-1101	2005	27797		0.666	Q3	0.81	23	0.591410583909394	0.712328767123288
0185-1101	2006	27797		0.639	Q2	0.77	23	0.583170305388438	0.716049382716049
0185-1101	2007	27797		0.637	Q2	0.79	23	0.487394201963266	0.7375
0185-1101	2008	27797		0.77	Q2	0.89	23	0.395802125231983	0.714285714285714
0185-1101	2009	27797		0.718	Q2	0.92	23	0.473432877398645	0.840909090909091
0185-1101	2010	27797		0.596	Q3	1.02	23	0.597829044509002	0.880952380952381
0185-1101	2011	27797	0.62	0.444	Q3	0.54	23	0.720527219263396	0.727272727272727
0185-1101	2012	27797	0.67	0.55	Q3	0.86	23	0.348490041427301	0.685393258426966
0185-1101	2013	27797	0.6	0.455	Q3	0.68	23	0.371706592562603	0.615384615384615
0185-1101	2014	27797	1.82	1.328	Q2	2.53	23	0.775062457249839	1.93258426966292
0185-1101	2015	27797	1.58	1.25	Q2	2.06	23	0.722330342091575	1.71428571428571
0185-1101	2016	27797	1.95	1.268	Q2	0.37	23	0.792396839288095	1.96703296703297
1870-3453	1999	4700152414		0.121	Q4	0	16		
1870-3453	2007	4700152414		0.14	Q4	0.21	16	0.273464021659898	0.121212121212121
1870-3453	2008	4700152414		0.138	Q4	0.21	16	0.147374568053953	0.123595505617978
1870-3453	2009	4700152414		0.191	Q4	0.27	16	0.443523183950244	0.279503105590062
1870-3453	2010	4700152414		0.214	Q4	0.4	16	0.376192959350908	0.325688073394495
1870-3453	2011	4700152414	0.39	0.238	Q4	0.28	16	0.471585661821953	0.401486988847584
1870-3453	2012	4700152414	0.45	0.262	Q4	0.44	16	0.662736562647299	0.462235649546828
1870-3453	2013	4700152414	0.5	0.293	Q3	0.48	16	0.595514452275055	0.496042216358839
1870-3453	2014	4700152414	0.47	0.274	Q4	0.46	16	0.553303608002439	0.505910165484634
1870-3453	2015	4700152414	0.55	0.325	Q3	0.61	16	0.65897557533421	0.523613963039014
1870-3453	2016	4700152414	0.71	0.38	Q3	0.72	16	0.664756281171942	0.645360824742268
0188-2198	2009	19700174895		0.101	Q4	0	3	0	0
0188-2198	2010	19700174895		0.1	Q4	0.05	3	0	0
0188-2198	2011	19700174895	0.09	0.112	Q4	0.09	3	0.0915825049912918	0.0847457627118644
0188-2198	2012	19700174895	0.08	0.112	Q4	0.12	3	0.102720065956367	0.0666666666666667
0188-2198	2013	19700174895	0.05	0.101	Q4	0.05	3	0.104059502398082	0.037037037037037
0188-2198	2014	19700174895	0.05	0.103	Q4	0.06	3	0.0311103928750988	0.0392156862745098
0188-2198	2015	19700174895	0.03	0.113	Q4	0	3	0.0266764861472715	0.0377358490566038
0188-2198	2016	19700174895	0	0.1	Q4	0	3	0	0
1870-0195	1999	21836		0.115	Q3	0.05	5		
1870-0195	2000	21836		0.123	Q3	0.05	5		
1870-0195	2001	21836		0.1	Q4	0	5	0	0
1870-0195	2002	21836		0.123	Q3	0.02	5	0	0
1870-0195	2003	21836		0.14	Q3	0.04	5	0.170751920751921	0.0606060606060606
1870-0195	2004	21836		0.113	Q4	0.08	5	0.0474055650584427	0.0625
1870-0195	2005	21836		0.11	Q4	0.04	5	0.130513170025894	0.0487804878048781
1870-0195	2006	21836		0.102	Q4	0.05	5	0.0128575353537703	0.0405405405405405
1870-0195	2007	21836		0.112	Q4	0.09	5	0.0330976922213024	0.0606060606060606
1870-0195	2008	21836		0.106	Q4	0.08	5	0.0744750268528464	0.0571428571428571
1870-0195	2009	21836		0.112	Q4	0.04	5	0.0910264961396752	0.0571428571428571
1870-0195	2010	21836		0.105	Q4	0.04	5	0.00480972515856237	0.0151515151515152
1870-0195	2011	21836		0.124	Q4	0.02	5	0.0810480442176871	0.046875
1870-0195	2012	21836		0.115	Q4	0.12	5	0.109461550039723	0.126760563380282
1870-0195	2013	21836		0.111	Q4	0.05	5	0.0144544741860178	0.0246913580246914
1870-0195	2014	21836		0.2	Q3	0.2	5	0.241177425036576	0.181818181818182
1870-0195	2015	21836		0.142	Q3	0.08	5	0.0713976442327938	0.0652173913043478
1870-0195	2016	21836	0.07	0.108	Q4	0.02	5	0.110719098309329	0.0875
1026-8774	1999	4400151728		0.192	Q3	0.14	28	0.469689992708296	0.21875
1026-8774	2000	4400151728		0.195	Q3	0.22	28	0.228197548246932	0.275862068965517
1026-8774	2001	4400151728		0.316	Q2	0.03	28	0.110035665508844	0.235294117647059
1026-8774	2002	4400151728		0.164	Q3	0.35	28	0.263899169498039	0.24390243902439
1026-8774	2003	4400151728		0.149	Q3	0.14	28	0.395994959165101	0.156862745098039
1026-8774	2004	4400151728		0.189	Q3	0.15	28	0.210292691017827	0.216666666666667
1026-8774	2005	4400151728		0.188	Q3	0.29	28	0.346806396004452	0.253012048192771
1026-8774	2006	4400151728		0.31	Q2	0.74	28	0.706933116274019	0.662921348314607
1026-8774	2007	4400151728		0.463	Q2	0.88	28	1.20172021642164	0.842105263157895
1026-8774	2008	4400151728		0.446	Q2	1.28	28	0.989507625777219	1.09183673469388
1026-8774	2009	4400151728		0.465	Q2	1.42	28	0.903561857673334	1.43137254901961
1026-8774	2010	4400151728		0.418	Q2	1.34	28	0.726000483683308	1.02380952380952
1026-8774	2011	4400151728	0.93	0.52	Q2	0.82	28	0.923291587234365	0.955223880597015
1026-8774	2012	4400151728	0.95	0.475	Q2	0.69	28	0.723140991348103	0.986111111111111
1026-8774	2013	4400151728	0.97	0.464	Q2	1.05	28	0.823053133021309	0.943661971830986
1026-8774	2014	4400151728	0.63	0.29	Q3	0.63	28	0.536876550940059	0.615942028985507
1026-8774	2015	4400151728	0.71	0.333	Q3	0.75	28	0.683074592892365	0.804878048780488
1026-8774	2016	4400151728	0.72	0.391	Q3	0.75	28	0.770034778141918	0.762886597938144
2007-1124	2011	19700201528	0.03	0.106	Q4	0.03	6	0.00386479758941439	0.0294117647058824
2007-1124	2012	19700201528	0.15	0.151	Q4	0.18	6	0.181792290599882	0.112676056338028
2007-1124	2013	19700201528	0.16	0.144	Q4	0.18	6	0.201810100981239	0.151785714285714
2007-1124	2014	19700201528	0.18	0.186	Q3	0.15	6	0.322365610158529	0.188034188034188
2007-1124	2015	19700201528	0.32	0.217	Q3	0.34	6	0.576886393555851	0.339285714285714
2007-1124	2016	19700201528	0.47	0.349	Q2	0.41	6	0.772666269049723	0.428571428571429
0185-1918	2015	24244	0.07	0.1	Q4	0.09	2	0.354605089899208	0.0714285714285714
0185-1918	2016	24244	0.19	0.172	Q3	0.2	2	0.375969458707745	0.121951219512195
0035-001X	1999	29758		0.151	Q4	0.12	20	0.188131325862526	0.120283018867925
0035-001X	2000	29758		0.183	Q4	0.14	20	0.163895903308928	0.132780082987552
0035-001X	2001	29758		0.168	Q4	0.12	20	0.20047365328247	0.128772635814889
0035-001X	2002	29758		0.14	Q4	0.12	20	0.176891095152795	0.123486682808717
0035-001X	2003	29758		0.174	Q4	0.16	20	0.210276034433097	0.149082568807339
0035-001X	2004	29758		0.197	Q4	0.23	20	0.260328969109509	0.213883677298311
0035-001X	2005	29758		0.171	Q4	0.2	20	0.161139966852584	0.155677655677656
0035-001X	2006	29758		0.166	Q4	0.23	20	0.303215900106241	0.215932914046122
0035-001X	2007	29758		0.177	Q4	0.2	20	0.21061142058113	0.191489361702128
0035-001X	2008	29758		0.19	Q4	0.18	20	0.203688343379856	0.155737704918033
0035-001X	2009	29758		0.166	Q4	0.21	20	0.206169529116719	0.166311300639659
0035-001X	2010	29758		0.184	Q4	0.29	20	0.209128647347846	0.22979797979798
0035-001X	2011	29758	0.3	0.184	Q4	0.38	20	0.238041359949495	0.274247491638796
0035-001X	2012	29758	0.27	0.215	Q4	0.33	20	0.353284967538384	0.279461279461279
0035-001X	2013	29758	0.4	0.212	Q3	0.43	20	0.399803363541906	0.372262773722628
0035-001X	2014	29758	0.41	0.189	Q4	0.51	20	0.43903043975081	0.389558232931727
0035-001X	2015	29758	0.48	0.203	Q4	0.5	20	0.500388520089102	0.455399061032864
0035-001X	2016	29758	0.54	0.229	Q3	0.52	20	0.555688901734848	0.523809523809524
1870-3542	1999	29758	0.54	0.229	Q3	0.52	20	0.188131325862526	0.120283018867925
1870-3542	2000	29758	0.54	0.229	Q3	0.52	20	0.163895903308928	0.132780082987552
1870-3542	2001	29758	0.54	0.229	Q3	0.52	20	0.20047365328247	0.128772635814889
1870-3542	2002	29758	0.54	0.229	Q3	0.52	20	0.176891095152795	0.123486682808717
1870-3542	2003	29758	0.54	0.229	Q3	0.52	20	0.210276034433097	0.149082568807339
1870-3542	2004	29758	0.54	0.229	Q3	0.52	20	0.260328969109509	0.213883677298311
1870-3542	2005	29758	0.54	0.229	Q3	0.52	20	0.161139966852584	0.155677655677656
1870-3542	2006	29758	0.54	0.229	Q3	0.52	20	0.303215900106241	0.215932914046122
1870-3542	2007	29758	0.54	0.229	Q3	0.52	20	0.21061142058113	0.191489361702128
1870-3542	2008	29758	0.54	0.229	Q3	0.52	20	0.203688343379856	0.155737704918033
1870-3542	2009	29758	0.54	0.229	Q3	0.52	20	0.206169529116719	0.166311300639659
1870-3542	2010	29758	0.54	0.229	Q3	0.52	20	0.209128647347846	0.22979797979798
1870-3542	2011	29758	0.54	0.229	Q3	0.52	20	0.238041359949495	0.274247491638796
1870-3542	2012	29758	0.54	0.229	Q3	0.52	20	0.353284967538384	0.279461279461279
1870-3542	2013	29758	0.54	0.229	Q3	0.52	20	0.399803363541906	0.372262773722628
1870-3542	2014	29758	0.54	0.229	Q3	0.52	20	0.43903043975081	0.389558232931727
1870-3542	2015	29758	0.54	0.229	Q3	0.52	20	0.500388520089102	0.455399061032864
1870-3542	2016	29758	0.54	0.229	Q3	0.52	20	0.555688901734848	0.523809523809524
0188-9532	2012	21100200412	0	0.101	Q4	0	3	0	0
0188-9532	2013	21100200412	0.03	0.101	Q4	0.04	3	0.0527031071778153	0.0384615384615385
0188-9532	2014	21100200412	0.08	0.125	Q4	0.11	3	0.141558370590823	0.119047619047619
0188-9532	2015	21100200412	0.18	0.125	Q4	0.21	3	0.362694185910969	0.177777777777778
0188-9532	2016	21100200412	0.12	0.117	Q4	0.08	3	0.0415780133364117	0.0545454545454545
1665-2738	2009	19900192431		0.164	Q3	0.37	10	0.216948601662887	0.0857142857142857
1665-2738	2010	19900192431		0.144	Q3	0.21	10	0.11062716149737	0.123076923076923
1665-2738	2011	19900192431	0.51	0.183	Q3	0.56	10	0.413061930191209	0.5
1665-2738	2012	19900192431	0.57	0.265	Q3	0.58	10	0.371371092564661	0.552631578947368
1665-2738	2013	19900192431	0.88	0.292	Q3	0.98	10	0.572475314211344	0.853658536585366
1665-2738	2014	19900192431	0.67	0.23	Q3	0.5	10	0.428489340355825	0.676258992805755
1665-2738	2015	19900192431	0.61	0.267	Q3	0.71	10	0.467644544110202	0.648275862068965
1665-2738	2016	19900192431	0.91	0.293	Q2	1.04	10	0.662665524326761	0.900709219858156
1405-6666	2013	5700176609	0	0.1	Q4	0.03	4	0.133603238866397	0.0263157894736842
1405-6666	2014	5700176609	0.17	0.244	Q3	0.2	4	0.721945174850823	0.121951219512195
1405-6666	2015	5700176609	0.33	0.302	Q3	0.44	4	0.948470090094849	0.330708661417323
1405-6666	2016	5700176609	0.37	0.39	Q2	0.16	4	1.0355307754305	0.347826086956522
0188-2503	1999	17356		0.121	Q3	0	5		
0188-2503	2012	17356	0	0.101	Q4	0	5	0	0
0188-2503	2013	17356	0.2	0.13	Q3	0.2	5	0.904418921187214	0.170731707317073
0188-2503	2014	17356	0.26	0.14	Q3	0.4	5	0.47864900921542	0.131147540983607
0188-2503	2015	17356	0.34	0.209	Q3	0.26	5	1.23951404046959	0.298507462686567
0188-2503	2016	17356	0.47	0.198	Q3	0.45	5	1.18725470603775	0.376811594202899
2007-1523	2012	21100392550		0.122	Q4	0	2	0	0
2007-1523	2013	21100392550		0.122	Q4	0	2	0	0
2007-1523	2014	21100392550		0.123	Q4	0	2	0	0
2007-1523	2015	21100392550	0.07	0.104	Q4	0.08	2	0.017814621448538	0.0769230769230769
2007-1523	2016	21100392550	0.38	0.199	Q3	0.41	2	0.282160261765525	0.25
0185-3325	1999	19332		0.185	Q3	0.3	20	0.429297579539865	0.274647887323944
0185-3325	2000	19332		0.135	Q4	0.2	20	0.156973701312081	0.165605095541401
0185-3325	2001	19332		0.147	Q3	0.11	20	0.165088964207056	0.146666666666667
0185-3325	2002	19332		0.121	Q4	0.11	20	0.154993192885899	0.125
0185-3325	2003	19332		0.15	Q4	0.29	20	0.240422323465148	0.220472440944882
0185-3325	2004	19332		0.201	Q3	0.7	20	0.256647669294031	0.819548872180451
0185-3325	2005	19332		0.243	Q3	0.36	20	0.382264504172883	0.364963503649635
0185-3325	2006	19332		0.202	Q3	0.27	20	0.466242813874347	0.405594405594406
0185-3325	2007	19332		0.189	Q3	0.31	20	0.312631438163927	0.292517006802721
0185-3325	2008	19332		0.141	Q4	0.18	20	0.267864162815163	0.269230769230769
0185-3325	2009	19332		0.148	Q4	0.28	20	0.254472916504898	0.282894736842105
0185-3325	2010	19332		0.154	Q4	0.35	20	0.224655311529592	0.343949044585987
0185-3325	2011	19332	0.28	0.178	Q3	0.39	20	0.394184464756707	0.276729559748428
0185-3325	2012	19332	0.44	0.302	Q3	0.38	20	0.429194772600114	0.458333333333333
0185-3325	2013	19332	0.27	0.178	Q4	0.25	20	0.202689508829842	0.26875
0185-3325	2014	19332	0.18	0.141	Q4	0.25	20	0.316016234483457	0.225609756097561
0185-3325	2015	19332	0.18	0.148	Q4	0.17	20	0.161905750897874	0.172839506172839
0185-3325	2016	19332	0.28	0.168	Q4	0.25	20	0.235935949067545	0.27710843373494
0186-0348	2002	19400157126		0.103	Q4	0	1	0.235935949067545	0.27710843373494
0186-0348	2003	19400157126		0.103	Q4	0	1	0.235935949067545	0.27710843373494
0186-0348	2004	19400157126		0.103	Q4	0	1	0.235935949067545	0.27710843373494
0186-0348	2005	19400157126		0.122	Q3	0	1	0.235935949067545	0.27710843373494
1665-1324	2013	21100228015	0	0.102	Q3	0	2	0	0
1665-1324	2014	21100228015	0.08	0.101	Q4	0.09	2	0	0
1665-1324	2015	21100228015	0.08	0.101	Q4	0.04	2	0	0
1665-1324	2016	21100228015	0.08	0.101	Q4	0	2	0	0
1665-4420	2014	21100265667	0	0.103	Q3	0	1	0	0
1665-4420	2015	21100265667	0.14	0.105	Q3	0.15	1	0.300673281360737	0.1
1665-4420	2016	21100265667	0.14	0.143	Q2	0.08	1	0.463131313131313	0.1
1665-3521	2013	21100205757	0.14	0.108	Q4	0.16	4	0.312593274032253	0.13953488372093
1665-3521	2014	21100205757	0.22	0.122	Q4	0.22	4	0.291283099489247	0.176470588235294
1665-3521	2015	21100205757	0.14	0.113	Q4	0.14	4	0.198409150381555	0.152173913043478
1665-3521	2016	21100205757	0.23	0.128	Q4	0.18	4	0.23783221139314	0.202898550724638
2007-2422	1999	20500195022		0.1	Q4	0	8		
2007-2422	2000	20500195022		0.111	Q3	0.06	8		
2007-2422	2001	20500195022		0.175	Q3	0.05	8	0	0
2007-2422	2002	20500195022		0.189	Q3	0.07	8	0.000784625041538973	0.0357142857142857
2007-2422	2003	20500195022		0.193	Q3	0.16	8	0.250753570271675	0.0786516853932584
2007-2422	2004	20500195022		0.19	Q3	0.13	8	0.543885239956482	0.130434782608696
2007-2422	2005	20500195022		0.212	Q2	0.16	8	0.530351399497688	0.192307692307692
2007-2422	2006	20500195022		0.21	Q3	0.12	8	0.320989473776341	0.130434782608696
2007-2422	2007	20500195022		0.118	Q3	0.08	8	0.136196445654147	0.0819672131147541
2007-2422	2008	20500195022		0.117	Q4	0.13	8	0.147344888484094	0.0806451612903226
2007-2422	2009	20500195022		0.161	Q3	0.14	8	0.248023484052549	0.129770992366412
2007-2422	2010	20500195022		0.153	Q3	0.15	8	0.185997401482299	0.105263157894737
2007-2422	2011	20500195022		0.193	Q3	0.17	8	0.332307346176523	0.170542635658915
2007-2422	2012	20500195022	0	0.147	Q3	0.05	8	0.268505955343901	0.0852713178294574
2007-2422	2013	20500195022	0.11	0.206	Q3	0.15	8	0.468284258281362	0.1328125
2007-2422	2014	20500195022	0.06	0.204	Q3	0.1	8	0.248730595144132	0.134615384615385
2007-2422	2015	20500195022	0.07	0.169	Q3	0.07	8	0.0836234713150828	0.0722222222222222
2007-2422	2016	20500195022	0.08	0.108	Q4	0.06	8	0.140372550125294	0.0759493670886076
1870-0462	2012	21100200406	0.21	0.168	Q4	0.27	9	0.334803966934269	0.191860465116279
1870-0462	2013	21100200406	0.3	0.232	Q3	0.31	9	0.506841664575528	0.247191011235955
1870-0462	2014	21100200406	0.29	0.172	Q4	0.26	9	0.388731346454722	0.283018867924528
1870-0462	2015	21100200406	0.28	0.199	Q4	0.28	9	0.352659692659882	0.289340101522843
1870-0462	2016	21100200406	0.32	0.178	Q4	0.31	9	0.334952598070531	0.283687943262411
0188-2872	2001	21100227000		0.104	Q3	0	1	0	0
0188-2872	2002	21100227000		0.104	Q3	0	1	0	0
0188-2872	2003	21100227000		0.104	Q3	0	1	0	0
0188-2872	2013	21100227000	0	0.102	Q3	0	1	0	0
0188-2872	2014	21100227000	0	0.101	Q3	0	1	0	0
0188-2872	2015	21100227000	0	0.1	Q4	0	1	0	0
0188-2872	2016	21100227000	0.02	0.105	Q3	0	1	0.024	0.0222222222222222
1870-719X	2001	21100227000		0.104	Q3	0	1	0	0
1870-719X	2002	21100227000		0.104	Q3	0	1	0	0
1870-719X	2003	21100227000		0.104	Q3	0	1	0	0
1870-719X	2013	21100227000	0	0.102	Q3	0	1	0	0
1870-719X	2014	21100227000	0	0.101	Q3	0	1	0	0
1870-719X	2015	21100227000	0	0.1	Q4	0	1	0	0
1870-719X	2016	21100227000	0.02	0.105	Q3	0	1	0.024	0.0222222222222222
0188-6649	2014	21100266725	0	0.101	Q4	0.06	2	0	0
0188-6649	2015	21100266725	0	0.101	Q4	0.03	2	0	0
0188-6649	2016	21100266725	0.04	0.111	Q3	0.03	2	0.208163265306122	0.0204081632653061
0301-5092	2009	19400157239		0.104	Q4	0.11	8	0.063121513461072	0.0526315789473684
0301-5092	2010	19400157239		0.118	Q4	0.11	8	0.103019368495791	0.0684931506849315
0301-5092	2011	19400157239	0.32	0.177	Q3	0.28	8	0.275490437416705	0.232323232323232
0301-5092	2012	19400157239	0.3	0.22	Q3	0.22	8	0.398191703565937	0.302325581395349
0301-5092	2013	19400157239	0.27	0.251	Q3	0.29	8	0.371610112276184	0.277777777777778
0301-5092	2014	19400157239	0.26	0.167	Q3	0.35	8	0.221707170274216	0.267857142857143
0301-5092	2015	19400157239	0.16	0.122	Q4	0.27	8	0.156053065706242	0.162162162162162
0301-5092	2016	19400157239	0.16	0.11	Q4	0	8	0.430871212121212	0.125
2448-718X	1999	26181		0.1	Q4	0	9	0.135245901639344	0.0163934426229508
2448-718X	2000	26181		0.114	Q4	0.03	9	0.201641949152542	0.0508474576271186
2448-718X	2001	26181		0.149	Q4	0.14	9	0.405904659856273	0.112903225806452
2448-718X	2002	26181		0.191	Q4	0.15	9	0.43208430913349	0.131147540983607
2448-718X	2003	26181		0.26	Q3	0.11	9	0.333204338313235	0.169491525423729
2448-718X	2004	26181		0.275	Q3	0.13	9	0.421432722686522	0.111111111111111
2448-718X	2005	26181		0.191	Q4	0.14	9	0.228100961538461	0.1
2448-718X	2006	26181		0.156	Q4	0.08	9	0.24518121298106	0.103896103896104
2448-718X	2007	26181		0.144	Q4	0.09	9	0.172376536916978	0.075
2448-718X	2008	26181		0.121	Q4	0.03	9	0.24938892565122	0.0689655172413793
2448-718X	2009	26181		0.133	Q4	0.21	9	0.0983268280893852	0.11214953271028
2448-718X	2010	26181		0.111	Q4	0.09	9	0.147981848989596	0.0535714285714286
2448-718X	2011	26181	0.08	0.174	Q3	0.15	9	0.282874149659864	0.1
2448-718X	2012	26181	0.12	0.142	Q4	0.07	9	0.296896416429831	0.0921052631578947
2448-718X	2013	26181		0.118	Q4	0.1	9	0.0979899930986887	0.0579710144927536
2448-718X	2014	26181		0.221	Q3	0.27	9	0.551738591586462	0.205128205128205
2448-718X	2015	26181	0.05	0.112	Q4	0.03	9	0.193620039625291	0.0581395348837209
2448-718X	2016	26181	0.09	0.166	Q4	0.06	9	0.109266748366013	0.0875
2448-6442	1999	14377		0.105	Q4	0	2		
2448-6442	2000	14377		0.121	Q3	0	2		
2448-6442	2001	14377		0.121	Q4	0	2		
2448-6442	2015	14377	0	0.101	Q4	0	2	0	0
2448-6442	2016	14377	0.12	0.102	Q4	0.13	2	0.302669388989716	0.105263157894737
2448-654X	2015	23567	0	0.101	Q4	0	1	0	0
2448-654X	2016	23567	0.06	0.1	Q4	0.04	1	0	0
2448-6531	2000	25679		0.121	Q2	0	7		
2448-6531	2001	25679		0.121	Q2	0	7		
2448-6531	2002	25679		0.111	Q3	0	7		
2448-6531	2003	25679		0.112	Q2	0.06	7	0	0
2448-6531	2004	25679		0.135	Q2	0.1	7	0.27	0.025
2448-6531	2005	25679		0.1	Q4	0.11	7	0.0884615384615385	0.0333333333333333
2448-6531	2006	25679		0.123	Q2	0.03	7	0	0
2448-6531	2007	25679		0.1	Q4	0	7	0	0
2448-6531	2008	25679		0.1	Q4	0.09	7	0.139105587808418	0.03125
2448-6531	2009	25679		0.103	Q3	0.06	7	0.180294486215539	0.0350877192982456
2448-6531	2010	25679		0.111	Q3	0	7	0.0471698113207547	0.0188679245283019
2448-6531	2011	25679	0.01	0.1	Q4	0.04	7	0.1484375	0.015625
2448-6531	2012	25679	0	0.1	Q4	0.1	7	0	0
2448-6531	2013	25679	0.04	0.1	Q4	0.07	7	0	0
2448-6531	2014	25679	0	0.101	Q4	0.04	7	0	0
2448-6531	2015	25679	0.07	0.1	Q4	0.07	7	0.0968858131487889	0.0196078431372549
2448-6531	2016	25679	0.05	0.1	Q4	0.06	7	0.1	0.0161290322580645
1665-2681	2003	38551		0.102	Q4	0.03	43		
1665-2681	2004	38551		0.16	Q3	0.46	43		
1665-2681	2005	38551		0.356	Q3	1.34	43		
1665-2681	2006	38551		0.424	Q3	1.7	43		
1665-2681	2007	38551		0.343	Q3	0.93	43	0.13311708437283	0.507692307692308
1665-2681	2008	38551		0.37	Q3	1.32	43	0.407477475907768	1.06666666666667
1665-2681	2009	38551		0.482	Q3	1.88	43	0.599701845645246	1.26114649681529
1665-2681	2010	38551		0.573	Q2	2.33	43	0.76947494690779	1.88757396449704
1665-2681	2011	38551	1.72	0.619	Q2	2.09	43	0.747893923014914	1.71361502347418
1665-2681	2012	38551	1.61	0.528	Q2	1.75	43	0.682451728849009	1.588
1665-2681	2013	38551	1.79	0.596	Q2	2.23	43	0.739843995204694	1.84027777777778
1665-2681	2014	38551	1.84	0.734	Q2	2.13	43	0.859996943310204	1.9938080495356
1665-2681	2015	38551	1.78	0.705	Q2	2.02	43	0.902684466012872	1.9009009009009
1665-2681	2016	38551	1.56	0.645	Q2	1.78	43	0.642237473302623	1.65765765765766
0300-9041	1999	12732		0.117	Q3	0.08	13		
0300-9041	2000	12732		0.211	Q3	0.13	13		
0300-9041	2001	12732		0.148	Q3	0.12	13	0	0
0300-9041	2002	12732		0.152	Q3	0.1	13	0.00855405405405405	0.05
0300-9041	2003	12732		0.166	Q3	0.21	13	0.0832310568808947	0.133333333333333
0300-9041	2004	12732		0.139	Q3	0.2	13	0.109439679617698	0.116666666666667
0300-9041	2005	12732		0.161	Q3	0.25	13	0.280651152163131	0.277456647398844
0300-9041	2006	12732		0.15	Q3	0.21	13	0.2652586757011	0.194444444444444
0300-9041	2007	12732		0.165	Q3	0.21	13	0.2809065018635	0.217021276595745
0300-9041	2008	12732		0.154	Q3	0.25	13	0.280400347064638	0.233463035019455
0300-9041	2009	12732		0.14	Q3	0.2	13	0.22705255089232	0.1953125
0300-9041	2010	12732		0.163	Q3	0.23	13	0.32397178663413	0.237547892720307
0300-9041	2011	12732	0.18	0.148	Q3	0.17	13	0.266618925673143	0.212
0300-9041	2012	12732	0.19	0.145	Q3	0.25	13	0.281008996693739	0.206642066420664
0300-9041	2013	12732	0.29	0.194	Q3	0.3	13	0.353027698452324	0.353790613718412
0300-9041	2014	12732	0.19	0.151	Q3	0.25	13	0.32240483196666	0.279605263157895
0300-9041	2015	12732	0.17	0.147	Q3	0.2	13	0.311355984469935	0.214521452145215
0300-9041	2016	12732	0.21	0.174	Q3	0.27	13	0.267624988928274	0.229235880398671
0186-4866	1999	26682		0.103	Q4	0.01	5		
0186-4866	2000	26682		0.102	Q4	0	5		
0186-4866	2001	26682		0.114	Q4	0.03	5		
0186-4866	2002	26682		0.11	Q4	0	5	0	0
0186-4866	2003	26682		0.101	Q4	0.05	5	0	0
0186-4866	2004	26682		0.112	Q3	0.1	5	0.133215414167322	0.0608108108108108
0186-4866	2005	26682		0.105	Q4	0.06	5	0.0262018518518519	0.0266666666666667
0186-4866	2006	26682		0.115	Q4	0.07	5	0.102553594237435	0.0662650602409639
